Folder name,Clip Name,Image Number,DateTime,Temperature,Humidity,Precipitation,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min,MSE
20200810,clip_3_1108,87,2020-08-10 11:08:00,24.6,54,0.0,14.9,315,1.5,755,10.0,0.0113
20200810,clip_5_1204,54,2020-08-10 12:04:00,24.7,60,0.0,16.3,324,2.8,756,10.0,0.0133
20200810,clip_6_1232,87,2020-08-10 12:32:00,24.8,58,0.0,16.1,317,3.2,752,10.0,0.0141
20200810,clip_11_1452,32,2020-08-10 14:52:00,23.8,56,0.0,14.5,338,3.8,575,10.0,0.0162
20200810,clip_11_1452,87,2020-08-10 14:52:00,23.8,56,0.0,14.5,338,3.8,575,10.0,0.0154
20200810,clip_15_1636,32,2020-08-10 16:36:00,22.8,61,0.0,14.8,357,2.1,322,10.0,0.0205
20200810,clip_18_1800,32,2020-08-10 18:00:00,20.9,63,0.0,13.6,329,1.8,136,10.0,0.0168
20200810,clip_18_1800,87,2020-08-10 18:00:00,20.9,63,0.0,13.6,329,1.8,136,10.0,0.0168
20200810,clip_19_1828,32,2020-08-10 18:28:00,20.0,70,0.0,14.3,326,1.4,71,10.0,0.0143
20200810,clip_19_1828,87,2020-08-10 18:28:00,20.0,70,0.0,14.3,326,1.4,71,10.0,0.0138
20200810,clip_20_1848,87,2020-08-10 18:48:00,19.0,73,0.0,14.1,333,1.3,34,0.0,0.0137
20200810,clip_21_1916,32,2020-08-10 19:16:00,16.7,80,0.0,13.2,349,1.6,4,0.0,0.0128
20200810,clip_21_1916,87,2020-08-10 19:16:00,16.7,80,0.0,13.2,349,1.6,4,0.0,0.0127
20200810,clip_23_2012,87,2020-08-10 20:12:00,14.9,91,0.0,13.5,0,0.0,0,0.0,0.0136
20200810,clip_24_2040,32,2020-08-10 20:40:00,14.3,94,0.0,13.3,1,0.3,0,0.0,0.0115
20200810,clip_24_2040,87,2020-08-10 20:40:00,14.3,94,0.0,13.3,1,0.3,0,0.0,0.011
20200810,clip_25_2108,32,2020-08-10 21:08:00,13.7,96,0.0,13.1,346,0.6,0,0.0,0.0099
20200810,clip_25_2108,87,2020-08-10 21:08:00,13.7,96,0.0,13.1,346,0.6,0,0.0,0.0097
20200810,clip_30_2328,50,2020-08-10 23:28:00,11.3,99,0.0,11.0,109,0.3,0,0.0,0.0073
20200810,clip_31_2356,36,2020-08-10 23:56:00,11.3,99,0.0,11.1,0,0.0,0,0.0,0.0087
20200810,clip_4_1136,70,2020-08-10 11:36:00,24.7,58,0.0,16.0,256,2.0,768,10.0,0.0125
20200810,clip_28_2232,31,2020-08-10 22:32:00,11.8,97,0.0,11.4,32,0.4,0,0.0,0.0088
20200810,clip_28_2232,83,2020-08-10 22:32:00,11.8,97,0.0,11.4,32,0.4,0,0.0,0.0091
20200810,clip_30_2328,103,2020-08-10 23:28:00,11.3,99,0.0,11.0,109,0.3,0,0.0,0.0083
20200810,clip_31_2356,88,2020-08-10 23:56:00,11.3,99,0.0,11.1,0,0.0,0,0.0,0.0087
20200810,clip_10_1424,30,2020-08-10 14:24:00,24.1,56,0.0,14.6,315,3.0,628,10.0,0.0138
20200810,clip_22_1944,90,2020-08-10 19:44:00,15.9,85,0.0,13.4,331,1.0,0,0.0,0.0123
20200810,clip_2_1040,91,2020-08-10 10:40:00,24.3,50,0.0,13.3,348,1.9,741,10.0,0.0119
20200810,clip_0_0944,29,2020-08-10 09:44:00,23.9,48,0.0,12.1,354,1.8,704,10.0,0.0113
20200810,clip_0_0944,77,2020-08-10 09:44:00,23.9,48,0.0,12.1,354,1.8,704,10.0,0.0113
20200810,clip_2_1040,42,2020-08-10 10:40:00,24.3,50,0.0,13.3,348,1.9,741,10.0,0.0119
20200810,clip_7_1300,65,2020-08-10 13:00:00,24.4,59,0.0,15.9,328,3.4,719,10.0,0.0162
20200810,clip_7_1300,113,2020-08-10 13:00:00,24.4,59,0.0,15.9,328,3.4,719,10.0,0.0165
20200810,clip_8_1328,41,2020-08-10 13:28:00,24.4,55,0.0,15.0,324,3.0,695,10.0,0.0152
20200810,clip_8_1328,90,2020-08-10 13:28:00,24.4,55,0.0,15.0,324,3.0,695,10.0,0.0156
20200810,clip_5_1204,5,2020-08-10 12:04:00,24.7,60,0.0,16.3,324,2.8,756,10.0,0.0129
20200810,clip_16_1704,48,2020-08-10 17:04:00,22.0,64,0.0,15.0,327,2.2,273,10.0,0.0192
20200810,clip_16_1704,93,2020-08-10 17:04:00,22.0,64,0.0,15.0,327,2.2,273,10.0,0.0187
20200810,clip_16_1704,5,2020-08-10 17:04:00,22.0,64,0.0,15.0,327,2.2,273,10.0,0.0198
20200810,clip_17_1732,56,2020-08-10 17:32:00,21.5,63,0.0,14.1,348,2.3,203,10.0,0.0203
20200810,clip_27_2204,53,2020-08-10 22:04:00,13.0,97,0.0,12.6,356,0.7,0,0.0,0.0079
20200810,clip_27_2204,94,2020-08-10 22:04:00,13.0,97,0.0,12.6,356,0.7,0,0.0,0.008
20200810,clip_17_1732,96,2020-08-10 17:32:00,21.5,63,0.0,14.1,348,2.3,203,10.0,0.0213
20200810,clip_26_2136,24,2020-08-10 21:36:00,13.1,96,0.0,12.5,356,0.7,0,0.0,0.0098
20200810,clip_26_2136,62,2020-08-10 21:36:00,13.1,96,0.0,12.5,356,0.7,0,0.0,0.0096
20200810,clip_29_2300,58,2020-08-10 23:00:00,12.0,98,0.0,11.8,20,0.3,0,0.0,0.0076
20200810,clip_29_2300,96,2020-08-10 23:00:00,12.0,98,0.0,11.8,20,0.3,0,0.0,0.0071
