Folder name,Clip Name,Image Number,DateTime,Temperature,Humidity,Precipitation,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min,model,split,month,Activity,Num Annotations,Day_Night,SunPos_azimuth,SunPos_zenith,Hour,Weekday,Weekday_name,Timeslot,Timeslot_name,precision,recall,accuracy,f1_score
20200820,clip_0_0000,5,20/08/2020 00:00,13.9,99,0,13.7,69,0.8,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001529841,2,night,9.446709629,110.187072,0,3,Thursday,1,Early Post-Midnight,0.333333333,0.5,0.25,0.4
20200821,clip_53_2351,115,21/08/2020 23:51,16.9,83,0,14,170,3.3,0,0,FasterRCNN,feb_month,jan_apr_aug,0.002138261,4,night,7.289065382,111.0184457,23,4,Friday,8,Late Evening,0.333333333,0.25,0.166666667,0.285714286
20200825,clip_25_2345,115,25/08/2020 23:45,14.1,87,0.2,11.9,121,4.6,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004971143,5,night,6.086160112,112.462729,23,1,Tuesday,8,Late Evening,0,0,0,0
20200811,clip_20_0858,5,11/08/2020 08:58,22.5,64,0,15.4,110,2.2,634,10,FasterRCNN,feb_month,jan_apr_aug,0.004608425,5,day,131.1792672,50.3017598,8,1,Tuesday,3,Early Morning,0.333333333,1,0.333333333,0.5
20200811,clip_53_2327,115,11/08/2020 23:27,15.8,96,0,15.2,111,1.4,0,0,FasterRCNN,feb_month,jan_apr_aug,0.006108302,5,night,0.418192,108.054418,23,1,Tuesday,8,Late Evening,0.666666667,0.4,0.333333333,0.5
20200818,clip_13_1547,5,18/08/2020 15:47,21.9,75,0,17.2,254,0.8,198,0,FasterRCNN,feb_month,jan_apr_aug,0.011458972,9,day,256.3670637,66.14843849,15,1,Tuesday,6,Late Afternoon,0.714285714,0.555555556,0.454545455,0.625
20200821,clip_0_0000,5,21/08/2020 00:00,16.5,99,0,16.4,137,1.2,0,0,FasterRCNN,feb_month,jan_apr_aug,0.008614706,3,night,9.542238049,110.5122689,0,4,Friday,1,Early Post-Midnight,0.666666667,0.666666667,0.5,0.666666667
20200825,clip_12_1748,5,25/08/2020 17:48,15.2,52,0,5.5,119,1.5,21,0,FasterRCNN,feb_month,jan_apr_aug,0.006184293,14,day,281.057568,84.59500369,17,1,Tuesday,6,Late Afternoon,0.636363636,0.5,0.388888889,0.56
20200816,clip_22_0949,5,16/08/2020 09:49,26.5,47,0,14.2,137,1.4,665,10,FasterRCNN,feb_month,jan_apr_aug,0.004358717,5,day,147.5446071,47.15359988,9,6,Sunday,4,Late Morning,0,0,0,0
20200816,clip_12_0509,115,16/08/2020 05:09,13.6,100,0,13.6,0,0,68,0,FasterRCNN,feb_month,jan_apr_aug,0.003750298,2,night,79.30918372,80.62594589,5,6,Sunday,2,Late Post-Midnight,0.666666667,1,0.666666667,0.8
20200822,clip_34_1511,115,22/08/2020 15:11,17,79,0,13.4,245,7.1,59,0,FasterRCNN,feb_month,jan_apr_aug,0.009399539,10,day,247.5363208,62.74978899,15,5,Saturday,6,Late Afternoon,0.8,0.4,0.363636364,0.533333333
20200818,clip_31_2359,59,18/08/2020 23:59,16,99,0,15.8,204,0.7,0,0,FasterRCNN,feb_month,jan_apr_aug,0.007101035,11,night,9.095747274,109.8864426,23,1,Tuesday,8,Late Evening,0.615384615,0.727272727,0.5,0.666666667
20200829,clip_52_2334,115,29/08/2020 23:34,10.3,97,0,9.8,353,1.1,0,0,FasterRCNN,feb_month,jan_apr_aug,0.002905327,10,night,3.527228676,113.984216,23,5,Saturday,8,Late Evening,1,0.3,0.3,0.461538462
20200829,clip_42_1859,5,29/08/2020 18:59,13.2,88,0,11.3,353,0.7,0,0,FasterRCNN,feb_month,jan_apr_aug,0.003958588,12,day,295.4943613,95.26649644,18,5,Saturday,7,Early Evening,0.6,0.75,0.5,0.666666667
20200810,clip_31_2356,115,10/08/2020 23:56,11.3,99,0,11.1,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005975613,5,night,7.710980893,107.4831696,23,0,Monday,8,Late Evening,0.333333333,1,0.333333333,0.5
20200819,clip_20_0917,35,19/08/2020 09:17,19.4,83,0,16.5,226,1.7,646,10,FasterRCNN,feb_month,jan_apr_aug,0.000816887,5,day,138.427882,50.62464537,9,2,Wednesday,4,Late Morning,0.333333333,1,0.333333333,0.5
20200823,clip_51_2240,115,23/08/2020 22:40,12.6,86,0,10.3,264,2.4,0,0,FasterRCNN,feb_month,jan_apr_aug,0.003785013,5,night,348.7423766,111.3517071,22,6,Sunday,8,Late Evening,0.333333333,1,0.333333333,0.5
20200817,clip_0_0941,5,17/08/2020 09:41,27.3,44,0,13.8,124,3.9,676,10,FasterRCNN,feb_month,jan_apr_aug,0.00649524,5,day,145.2391895,48.04175274,9,0,Monday,4,Late Morning,0,0,0,0
20200820,clip_33_1450,26,20/08/2020 14:50,18.1,94,0,17,139,3.5,86,0,FasterRCNN,feb_month,jan_apr_aug,0.006553713,4,day,242.7354264,59.5167355,14,3,Thursday,5,Early Afternoon,0.8,1,0.8,0.888888889
20200826,clip_32_1452,5,26/08/2020 14:52,15.6,88,0,13.7,13,2.6,62,0,FasterRCNN,feb_month,jan_apr_aug,0.007198586,3,day,242.4598202,61.73266693,14,2,Wednesday,5,Early Afternoon,0.666666667,0.666666667,0.5,0.666666667
20200819,clip_41_1847,115,19/08/2020 18:47,18.1,86,0,15.7,0,0,7,0,FasterRCNN,feb_month,jan_apr_aug,0.007136494,5,day,294.0948341,89.91641262,18,2,Wednesday,7,Early Evening,0.333333333,0.2,0.142857143,0.25
20200812,clip_43_1902,5,12/08/2020 19:02,18,71,0,12.7,106,1.4,7,0,FasterRCNN,feb_month,jan_apr_aug,0.006811647,7,day,298.056153,89.69359438,19,2,Wednesday,7,Early Evening,1,0.428571429,0.428571429,0.6
20200813,clip_0_0000,5,13/08/2020 00:00,12.9,96,0,12.2,119,1.2,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004364639,2,night,8.860335744,107.9997727,0,3,Thursday,1,Early Post-Midnight,0,0,0,0
20200831,clip_35_1538,115,31/08/2020 15:38,18.8,41,0,5.1,337,2.4,373,10,FasterRCNN,feb_month,jan_apr_aug,0.00232907,6,day,252.5654517,69.23021605,15,0,Monday,6,Late Afternoon,0,0,0,0
20200820,clip_49_2201,115,20/08/2020 22:01,18.9,96,0,18.2,186,1.8,0,0,FasterRCNN,feb_month,jan_apr_aug,0.006202235,7,night,338.6622882,108.8218277,22,3,Thursday,8,Late Evening,0.8,0.571428571,0.5,0.666666667
20200825,clip_9_1628,115,25/08/2020 16:28,17.1,44,0,4.7,177,2.5,162,1,FasterRCNN,feb_month,jan_apr_aug,0.006153692,9,day,264.328327,73.84596368,16,1,Tuesday,6,Late Afternoon,0,0,0,0
20200812,clip_15_0656,88,12/08/2020 06:56,20.2,73,0,15.2,128,3.6,367,10,FasterRCNN,feb_month,jan_apr_aug,0.005078905,2,day,101.0224936,65.31219099,6,2,Wednesday,3,Early Morning,0.666666667,1,0.666666667,0.8
20200824,clip_27_1142,115,24/08/2020 11:42,17,47,0,5.8,299,4,830,9,FasterRCNN,feb_month,jan_apr_aug,0.001108083,5,day,186.6045354,46.33944187,11,0,Monday,4,Late Morning,0,0,0,0
20200810,clip_0_0944,5,10/08/2020 09:44,23.9,48,0,12.1,354,1.8,704,10,FasterRCNN,feb_month,jan_apr_aug,0.001389917,3,day,144.8175053,45.86624789,9,0,Monday,4,Late Morning,0,0,0,0
20200830,clip_33_1500,115,30/08/2020 15:00,19,63,0,11.8,312,2.8,474,10,FasterRCNN,feb_month,jan_apr_aug,0.002869087,2,day,243.8934974,64.08442908,15,6,Sunday,6,Late Afternoon,0,0,0,0
20200821,clip_39_1740,115,21/08/2020 17:40,21.9,58,0,13.3,214,4,49,0,FasterRCNN,feb_month,jan_apr_aug,0.004709982,10,day,279.9310037,82.27378857,17,4,Friday,6,Late Afternoon,0.8,0.4,0.363636364,0.533333333
20200812,clip_0_0000,5,12/08/2020 00:00,15.8,97,0,15.2,102,1.2,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001102409,2,night,8.78840067,107.7011513,0,2,Wednesday,1,Early Post-Midnight,0.333333333,0.5,0.25,0.4
20200817,clip_12_1504,36,17/08/2020 15:04,28.1,34,0,10.7,124,3.6,511,10,FasterRCNN,feb_month,jan_apr_aug,0.011771727,9,day,246.5456403,60.30471199,15,0,Monday,6,Late Afternoon,0.333333333,0.111111111,0.090909091,0.166666667
20200829,clip_38_1707,115,29/08/2020 17:07,16.6,79,0,13,17,1.5,182,10,FasterRCNN,feb_month,jan_apr_aug,0.010724423,8,day,272.0024662,80.45183751,17,5,Saturday,6,Late Afternoon,0.666666667,0.75,0.545454545,0.705882353
20200810,clip_23_2012,5,10/08/2020 20:12,14.9,91,0,13.5,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.007506836,12,day,313.3371533,97.35530936,20,0,Monday,7,Early Evening,0.666666667,0.5,0.4,0.571428571
20200811,clip_0_0000,5,11/08/2020 00:00,11.1,99,0,10.9,114,0.5,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001391938,2,night,8.71944845,107.4062626,0,1,Tuesday,1,Early Post-Midnight,0.333333333,0.5,0.25,0.4
20200827,clip_40_1759,62,27/08/2020 17:59,15,74,0,10.4,296,1.5,41,9.5,FasterRCNN,feb_month,jan_apr_aug,0.011019165,12,day,283.0819202,86.6604196,17,3,Thursday,6,Late Afternoon,0.615384615,0.666666667,0.470588235,0.64
20200813,clip_33_1435,115,13/08/2020 14:35,26.5,43,0,12.8,143,3,565,10,FasterRCNN,feb_month,jan_apr_aug,0.010359967,5,day,239.8923707,55.59333098,14,3,Thursday,5,Early Afternoon,0,0,0,0
20200823,clip_33_1433,115,23/08/2020 14:33,18.8,62,0,11.4,276,5.1,618,10,FasterRCNN,feb_month,jan_apr_aug,0.007136389,12,day,238.1073398,58.48001826,14,6,Sunday,5,Early Afternoon,0.666666667,0.166666667,0.153846154,0.266666667
20200827,clip_31_1404,115,27/08/2020 14:04,18.7,64,0,11.6,280,2.5,549,6,FasterRCNN,feb_month,jan_apr_aug,0.005886821,3,day,230.112288,56.64680657,14,3,Thursday,5,Early Afternoon,0.666666667,0.666666667,0.5,0.666666667
20200811,clip_37_1610,115,11/08/2020 16:10,23.3,60,0,15.1,113,3.8,385,10,FasterRCNN,feb_month,jan_apr_aug,0.007401982,5,day,262.4460682,67.20684327,16,1,Tuesday,6,Late Afternoon,0,0,0,0
20200813,clip_54_2348,115,13/08/2020 23:48,13.1,96,0,12.4,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.008032669,5,night,5.878675598,108.5098563,23,3,Thursday,8,Late Evening,0.714285714,1,0.714285714,0.833333333
20200810,clip_19_1828,115,10/08/2020 18:28,20,70,0,14.3,326,1.4,71,10,FasterRCNN,feb_month,jan_apr_aug,0.001530693,5,day,291.2332582,85.26463161,18,0,Monday,7,Early Evening,0.333333333,0.2,0.142857143,0.25
20200819,clip_34_1531,115,19/08/2020 15:31,23.6,52,0,13.1,224,2.6,454,10,FasterRCNN,feb_month,jan_apr_aug,0.006134933,2,day,252.6027862,64.35855846,15,2,Wednesday,6,Late Afternoon,0,0,0,0
20200822,clip_0_0000,5,22/08/2020 00:00,16.8,84,0,14,172,3.2,0,0,FasterRCNN,feb_month,jan_apr_aug,0.006163975,6,night,9.640688146,110.840362,0,5,Saturday,1,Early Post-Midnight,0.333333333,0.166666667,0.125,0.222222222
20200825,clip_0_1216,5,25/08/2020 12:16,17,54,0,7.6,268,3,810,10,FasterRCNN,feb_month,jan_apr_aug,0.006911078,2,day,197.9876668,47.68379419,12,1,Tuesday,5,Early Afternoon,0,0,0,0
20200824,clip_11_0442,115,24/08/2020 04:42,10.5,75,0,6.2,260,1.5,18,0,FasterRCNN,feb_month,jan_apr_aug,0.001444029,5,night,75.57450373,86.07111787,4,0,Monday,2,Late Post-Midnight,0.333333333,1,0.333333333,0.5
20200823,clip_0_0000,5,23/08/2020 00:00,13.8,94,0,12.9,199,3.4,0,0,FasterRCNN,feb_month,jan_apr_aug,0.010572015,2,night,9.742047269,111.171256,0,6,Sunday,1,Early Post-Midnight,0.666666667,1,0.666666667,0.8
20200815,clip_53_2349,115,15/08/2020 23:49,11.9,98,0,11.6,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.002937843,8,night,6.274792361,109.1147754,23,5,Saturday,8,Late Evening,0.666666667,0.25,0.222222222,0.363636364
20200821,clip_34_1539,115,21/08/2020 15:39,25.7,38,0,10.2,212,6.9,426,9.5,FasterRCNN,feb_month,jan_apr_aug,0.003662889,6,day,254.1446528,66.02623564,15,4,Friday,6,Late Afternoon,0.333333333,0.166666667,0.125,0.222222222
20200821,clip_24_1059,115,21/08/2020 10:59,19.5,92,0,18.2,139,5.7,98,0,FasterRCNN,feb_month,jan_apr_aug,0.001651504,5,day,171.6220882,45.40035249,10,4,Friday,4,Late Morning,0.333333333,1,0.333333333,0.5
20200815,clip_0_0000,5,15/08/2020 00:00,16.1,96,0,15.4,273,1,0,0,FasterRCNN,feb_month,jan_apr_aug,0.002667285,8,night,9.01311705,108.6078622,0,5,Saturday,1,Early Post-Midnight,0.8,0.5,0.444444444,0.615384615
20200810,clip_11_1452,115,10/08/2020 14:52,23.8,56,0,14.5,338,3.8,575,10,FasterRCNN,feb_month,jan_apr_aug,0.011793322,15,day,244.5899786,56.79338603,14,0,Monday,5,Early Afternoon,0,0,0,0
20200831,clip_53_2348,115,31/08/2020 23:48,6,96,0,5.5,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004602113,5,night,7.531047399,114.516421,23,0,Monday,8,Late Evening,0,0,0,0
20200828,clip_17_0731,115,28/08/2020 07:31,13.7,95,0,12.8,0,0,138,0,FasterRCNN,feb_month,jan_apr_aug,0.00616823,3,day,112.9929239,64.75566122,7,4,Friday,3,Early Morning,0.333333333,0.333333333,0.2,0.333333333
20200820,clip_12_0535,115,20/08/2020 05:35,16,100,0,16,103,1.7,56,0,FasterRCNN,feb_month,jan_apr_aug,0.003165318,2,night,85.59809581,78.10656477,5,3,Thursday,2,Late Post-Midnight,0.666666667,1,0.666666667,0.8
20200830,clip_0_0000,5,30/08/2020 00:00,9.8,97,0,9.4,334,1,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005340528,9,night,10.53061055,113.5579362,0,6,Sunday,1,Early Post-Midnight,0.666666667,0.222222222,0.2,0.333333333
20200812,clip_32_1420,115,12/08/2020 14:20,24.3,35,0,8,115,4.1,618,10,FasterRCNN,feb_month,jan_apr_aug,0.00561761,8,day,236.1101567,53.57259466,14,2,Wednesday,5,Early Afternoon,0.333333333,0.125,0.1,0.181818182
20200828,clip_0_0000,5,28/08/2020 00:00,11.5,95,0,10.7,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005988484,2,night,10.2915977,112.8643875,0,4,Friday,1,Early Post-Midnight,0.666666667,1,0.666666667,0.8
20200813,clip_42_1839,115,13/08/2020 18:39,20.5,57,0,11.8,111,1.1,36,0.5,FasterRCNN,feb_month,jan_apr_aug,0.002229783,17,day,293.1399662,87.40416606,18,3,Thursday,7,Early Evening,1,0.176470588,0.176470588,0.3
20200817,clip_19_1812,115,17/08/2020 18:12,24,52,0,13.6,107,2,67,10,FasterRCNN,feb_month,jan_apr_aug,0.007448825,12,day,287.0570844,85.21998632,18,0,Monday,7,Early Evening,0.666666667,0.166666667,0.153846154,0.266666667
20200815,clip_41_1839,5,15/08/2020 18:39,19.1,81,0,15.7,319,0.9,24,0,FasterRCNN,feb_month,jan_apr_aug,0.002986317,7,day,292.8989011,87.95081926,18,5,Saturday,7,Early Evening,0.666666667,0.285714286,0.25,0.4
20200823,clip_39_1721,115,23/08/2020 17:21,15.6,76,0,11.4,268,4.5,169,10,FasterRCNN,feb_month,jan_apr_aug,0.009977959,8,day,275.7302566,80.36747826,17,6,Sunday,6,Late Afternoon,0.8,0.5,0.444444444,0.615384615
20200830,clip_16_0728,12,30/08/2020 07:28,14.6,87,0,12.5,303,0.4,248,2.5,FasterRCNN,feb_month,jan_apr_aug,0.00102383,5,day,112.8312764,65.66785619,7,6,Sunday,3,Early Morning,0,0,0,0
20210415,clip_53_2352,115,15/04/2021 23:52,0.3,86,0,-1.8,10,0.8,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004921818,5,night,8.480001558,112.5112847,23,3,Thursday,8,Late Evening,0.333333333,1,0.333333333,0.5
20210406,clip_18_0758,5,06/04/2021 07:58,4.1,51,0,-5.1,307,6.3,451,10,FasterRCNN,feb_month,jan_apr_aug,0.004099471,4,day,120.7426799,64.19010492,7,1,Tuesday,3,Early Morning,0.8,1,0.8,0.888888889
20210404,clip_24_1038,115,04/04/2021 10:38,8.7,70,0,3.5,273,7.6,653,10,FasterRCNN,feb_month,jan_apr_aug,0.00481902,2,day,165.6562594,51.93635283,10,6,Sunday,4,Late Morning,0.333333333,0.5,0.25,0.4
20210407,clip_36_1622,5,07/04/2021 16:22,3.5,80,0,0.5,77,2.4,99,0,FasterRCNN,feb_month,jan_apr_aug,0.002490589,3,day,261.1277301,75.8186834,16,2,Wednesday,6,Late Afternoon,0.666666667,0.666666667,0.5,0.666666667
20210417,clip_0_0000,5,17/04/2021 00:00,5.2,76,0,1.3,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.006012029,2,night,10.62359529,111.9716003,0,5,Saturday,1,Early Post-Midnight,0.666666667,1,0.666666667,0.8
20210406,clip_35_1512,115,06/04/2021 15:12,6.5,34,0,-8.2,305,6.7,460,10,FasterRCNN,feb_month,jan_apr_aug,0.008382658,6,day,245.204049,67.05468481,15,1,Tuesday,6,Late Afternoon,0.333333333,0.166666667,0.125,0.222222222
20210426,clip_38_1650,115,26/04/2021 16:50,7.9,28,0,-9.6,334,2.5,295,10,FasterRCNN,feb_month,jan_apr_aug,0.007029796,5,day,271.7649087,74.64628504,16,0,Monday,6,Late Afternoon,0,0,0,0
20210408,clip_40_1824,115,08/04/2021 18:24,2.8,93,0.1,1.8,201,6.7,2,0,FasterRCNN,feb_month,jan_apr_aug,0.001846143,2,day,287.0572795,91.98905667,18,3,Thursday,7,Early Evening,0,0,0,0
20210423,clip_55_2336,115,23/04/2021 23:36,2.7,70,0,-2.1,332,2.3,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001489205,2,night,4.537064362,110.0000447,23,4,Friday,8,Late Evening,0.666666667,1,0.666666667,0.8
20210427,clip_37_1634,115,27/04/2021 16:34,9.8,42,0,-2.4,108,3,371,10,FasterRCNN,feb_month,jan_apr_aug,0.005788491,15,day,268.6258894,72.23981754,16,1,Tuesday,6,Late Afternoon,0.636363636,0.466666667,0.368421053,0.538461538
20210428,clip_34_1615,115,28/04/2021 16:15,10.6,39,0,-2.6,96,2.4,363,10,FasterRCNN,feb_month,jan_apr_aug,0.006018199,9,day,264.8023403,69.43136031,16,2,Wednesday,6,Late Afternoon,0.714285714,0.555555556,0.454545455,0.625
20210419,clip_36_1555,80,19/04/2021 15:55,16.2,24,0,-4.3,111,2.9,358,10,FasterRCNN,feb_month,jan_apr_aug,0.012133522,16,day,258.358189,68.99507571,15,0,Monday,6,Late Afternoon,0.666666667,0.125,0.117647059,0.210526316
20210402,clip_18_0759,5,02/04/2021 07:59,6.3,69,0,1,316,4.3,232,0,FasterRCNN,feb_month,jan_apr_aug,0.000428673,5,day,121.4917348,65.55197215,7,4,Friday,3,Early Morning,0.333333333,1,0.333333333,0.5
20210409,clip_34_1636,115,09/04/2021 16:36,4.7,57,0,-3.2,269,7.7,226,10,FasterRCNN,feb_month,jan_apr_aug,0.005588747,3,day,264.6577679,77.14672016,16,4,Friday,6,Late Afternoon,0.333333333,0.333333333,0.2,0.333333333
20210413,clip_33_1449,115,13/04/2021 14:49,6.9,43,0,-4.7,329,3.6,523,10,FasterRCNN,feb_month,jan_apr_aug,0.003264924,2,day,241.5601797,62.24457979,14,1,Tuesday,5,Early Afternoon,0,0,0,0
20210417,clip_33_1437,115,17/04/2021 14:37,14.2,34,0,-1.5,46,3,463,8.5,FasterRCNN,feb_month,jan_apr_aug,0.001702708,5,day,239.6137758,59.69328076,14,5,Saturday,5,Early Afternoon,0,0,0,0
20210418,clip_53_2337,115,18/04/2021 23:37,7,67,0,1.3,81,0.8,0,0,FasterRCNN,feb_month,jan_apr_aug,0.000468637,5,night,4.617926595,111.6874878,23,6,Sunday,8,Late Evening,0,0,0,0
20210420,clip_0_0000,5,20/04/2021 00:00,4,75,0,0,346,0.5,0,0,FasterRCNN,feb_month,jan_apr_aug,0.000631858,5,night,10.68186379,110.9181079,0,1,Tuesday,1,Early Post-Midnight,0.333333333,1,0.333333333,0.5
20210425,clip_51_2245,115,25/04/2021 22:45,-0.6,86,0,-2.7,246,1.8,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005212482,3,night,351.4649302,109.118518,22,6,Sunday,8,Late Evening,1,1,1,1
20210426,clip_0_0000,5,26/04/2021 00:00,1.7,82,0,-1,261,1.9,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004135072,5,night,10.75375317,108.9042095,0,0,Monday,1,Early Post-Midnight,0,0,0,0
20210410,clip_30_1328,115,10/04/2021 13:28,7.1,49,0,-2.9,275,5.7,658,10,FasterRCNN,feb_month,jan_apr_aug,0.006560734,9,day,219.4666151,54.69915374,13,5,Saturday,5,Early Afternoon,0.333333333,0.111111111,0.090909091,0.166666667
20210410,clip_53_2334,115,10/04/2021 23:34,-0.4,92,0,-1.5,209,1.4,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005096706,5,night,3.419123934,114.5919866,23,5,Saturday,8,Late Evening,0.333333333,1,0.333333333,0.5
20210410,clip_41_1817,115,10/04/2021 18:17,3.5,71,0,-1.2,273,2.5,9,0,FasterRCNN,feb_month,jan_apr_aug,0.004530342,8,day,286.0845784,89.96100443,18,5,Saturday,7,Early Evening,0.666666667,0.75,0.545454545,0.705882353
20210409,clip_8_0344,115,09/04/2021 03:44,3.3,94,0.2,2.5,267,4.3,0,0,FasterRCNN,feb_month,jan_apr_aug,0.003754695,5,night,65.1944969,96.42721873,3,4,Friday,2,Late Post-Midnight,0.333333333,1,0.333333333,0.5
20210402,clip_32_1416,115,02/04/2021 14:16,10.6,44,0,-1.1,348,4.1,512,10,FasterRCNN,feb_month,jan_apr_aug,0.003575836,7,day,230.4342022,61.85625982,14,4,Friday,5,Early Afternoon,0.666666667,0.285714286,0.25,0.4
20210401,clip_31_1333,115,01/04/2021 13:33,9.9,45,0,-1.3,344,3.5,596,10,FasterRCNN,feb_month,jan_apr_aug,0.007809025,15,day,218.7461884,58.09410127,13,3,Thursday,5,Early Afternoon,1,0.2,0.2,0.333333333
20210424,clip_36_1610,115,24/04/2021 16:10,8,32,0,-7.6,340,3.4,388,10,FasterRCNN,feb_month,jan_apr_aug,0.015335399,17,day,262.8291952,69.7307015,16,5,Saturday,6,Late Afternoon,0.333333333,0.058823529,0.052631579,0.1
20210425,clip_0_0000,5,25/04/2021 00:00,-2.3,88,0,-4.1,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.00112638,3,night,10.74610039,109.2305987,0,6,Sunday,1,Early Post-Midnight,0.666666667,0.666666667,0.5,0.666666667
20210429,clip_18_0819,23,29/04/2021 08:19,10.9,62,0,4,54,2.8,557,7.5,FasterRCNN,feb_month,jan_apr_aug,0.000761995,5,day,122.9392006,54.13667156,8,3,Thursday,3,Early Morning,0,0,0,0
20210401,clip_40_1738,5,01/04/2021 17:38,5.5,61,0,-1.3,273,2.2,39,0,FasterRCNN,feb_month,jan_apr_aug,0.006299714,8,day,275.5510567,87.57991385,17,3,Thursday,6,Late Afternoon,0.8,0.5,0.444444444,0.615384615
20210427,clip_53_2335,115,27/04/2021 23:35,-2,85,0,-4.2,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.000988548,5,night,4.390543818,108.7169939,23,1,Tuesday,8,Late Evening,0.333333333,1,0.333333333,0.5
20210429,clip_53_2352,115,29/04/2021 23:52,6.3,80,0,3.2,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001398392,5,night,8.744856119,107.8246441,23,3,Thursday,8,Late Evening,0,0,0,0
20210418,clip_37_1623,115,18/04/2021 16:23,16.9,35,0,1.3,59,2.1,286,10,FasterRCNN,feb_month,jan_apr_aug,0.007181068,17,day,264.1906088,73.00142938,16,6,Sunday,6,Late Afternoon,1,0.176470588,0.176470588,0.3
20210424,clip_53_2333,115,24/04/2021 23:33,-1.9,85,0,-4.2,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004360242,4,night,3.792589625,109.7013103,23,5,Saturday,8,Late Evening,1,0.75,0.75,0.857142857
20210408,clip_17_0740,115,08/04/2021 07:40,3.8,52,0,-5.1,299,6.6,302,10,FasterRCNN,feb_month,jan_apr_aug,0.004550377,5,day,116.1571006,65.61943835,7,3,Thursday,3,Early Morning,0.333333333,1,0.333333333,0.5
20210420,clip_34_1506,115,20/04/2021 15:06,17.7,29,0,-0.4,331,3.2,473,10,FasterRCNN,feb_month,jan_apr_aug,0.00561098,18,day,247.4215644,62.39109649,15,1,Tuesday,6,Late Afternoon,0,0,0,0
20210423,clip_30_1257,115,23/04/2021 12:57,9.7,40,0,-3.1,317,3.2,824,10,FasterRCNN,feb_month,jan_apr_aug,0.005133159,6,day,213.0340128,48.14042698,12,4,Friday,5,Early Afternoon,0,0,0,0
20210427,clip_0_0000,5,27/04/2021 00:00,-2.6,73,0,-6.8,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.000709196,3,night,10.75959629,108.5817319,0,1,Tuesday,1,Early Post-Midnight,0.333333333,0.333333333,0.2,0.333333333
20210416,clip_54_2342,115,16/04/2021 23:42,4.6,80,0,1.3,40,0.3,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001239958,5,night,5.860609642,112.3269281,23,4,Friday,8,Late Evening,0.333333333,1,0.333333333,0.5
20210407,clip_0_0000,5,07/04/2021 00:00,1.4,75,0,-2.6,289,2.9,0,0,FasterRCNN,feb_month,jan_apr_aug,0.006359748,3,night,10.33314806,115.6651709,0,2,Wednesday,1,Early Post-Midnight,0.666666667,0.666666667,0.5,0.666666667
20210417,clip_35_2317,115,17/04/2021 23:17,5.4,73,0,1.1,38,0.7,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005034402,5,night,359.2765148,112.1333779,23,5,Saturday,8,Late Evening,0.333333333,1,0.333333333,0.5
20210412,clip_32_1430,115,12/04/2021 14:30,6.5,59,0,-0.9,247,5.8,573,10,FasterRCNN,feb_month,jan_apr_aug,0.005651191,3,day,236.5860336,60.32496668,14,0,Monday,5,Early Afternoon,0.333333333,0.333333333,0.2,0.333333333
20210424,clip_0_0000,5,24/04/2021 00:00,2.6,70,0,-2.3,336,2.7,0,0,FasterRCNN,feb_month,jan_apr_aug,0.003907987,2,night,10.73667256,109.5608138,0,5,Saturday,1,Early Post-Midnight,0.666666667,1,0.666666667,0.8
20210425,clip_26_1201,115,25/04/2021 12:01,8.9,27,0,-8.9,0,4.7,825,10,FasterRCNN,feb_month,jan_apr_aug,0.00846262,14,day,194.9340723,44.4354195,12,6,Sunday,5,Early Afternoon,0.666666667,0.142857143,0.133333333,0.235294118
20210430,clip_0_0000,5,30/04/2021 00:00,5.9,80,0,2.7,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004514846,5,night,10.76594811,107.6386062,0,4,Friday,1,Early Post-Midnight,0,0,0,0
